A container ahead of its invoice is not corrected automatically — fix it on the container.,Invoysdan oldinda ketgan konteyner avtomatik tuzatilmaydi — uni konteyner sahifasida tuzating.
A customer cannot be its own parent.,Mijoz oʻziga oʻzi bosh boʻla olmaydi.
A draft Purchase Invoice is created for review — it is not posted to the ledger until Accounts submits it. The customs docs value is excluded.,Tekshirish uchun qoralama xarid fakturasi yaratiladi — buxgalteriya tasdiqlamaguncha daftarga o'tmaydi. Bojxona (docs) qiymati hisobga olinmaydi.
A few quick questions and you're ready to sell.,Bir necha tezkor savol — va sotishga tayyorsiz.
A GRN checklist is created from a commercial invoice once cargo is ready to receive.,Qabul varaqasi tijorat invoysidan yuk qabulga tayyor boʻlganda yaratiladi.
A group title is required.,
"A hand-entered {0} cost on container {1} is already capitalized by {2}. The bill was linked, but its cost was not added a second time.","{1} konteyneridagi qo'lda kiritilgan {0} xarajati allaqachon {2} bilan kapitallashtirilgan. Hisob-faktura bog'landi, lekin uning summasi ikkinchi marta qo'shilmadi."
A kassir with this Telegram User ID already exists.,Bunday Telegram User ID ega kassir allaqachon mavjud.
"A line on this order is priced by size, so the measurement columns cannot be hidden.","Bu buyurtmadagi bir qator o'lchamga qarab narxlanadi, o'lcham ustunlarini yashirib bo'lmaydi."
A mapping for employee {0} with device user ID {1} already exists ({2}).,
A new version is available.,Yangi versiya mavjud.
A password reset email will be sent. The account is disabled until the user sets a password.,Parol o'zgartirishning elektron xati yuboriladi. Hisob foydalanuvchi parol belgilamaguncha o'chiriladi.
A Payroll Attendance Summary for employee {0} and period {1} already exists: {2},
A quotation needs at least one line.,Taklifda kamida bitta qator bo'lishi kerak.
A rejection reason is required.,Rad etish sababi talab qilinadi.
A role left empty keeps the operator already assigned.,Bo'sh qoldirilgan rol tayinlangan operatorni o'zgartirmaydi.
A selected location does not belong to this customer chain.,Tanlangan manzil ushbu mijozlar zanjiriga tegishli emas.
A status correction reason is required to move {0} back from {1} to {2}.,{0} ni {1} dan {2} ga qaytarish uchun holatni tuzatish sababi kerak.
A status with that name already exists.,
A step is late when its average wait passes the threshold set for that step,Bosqich o'rtacha kutish o'z chegarasidan oshganda kechikkan hisoblanadi
A submitted import order can no longer be edited here.,
A submitted truck receipt can no longer be edited.,Tasdiqlangan yuk qabulini endi tahrirlab bo‘lmaydi.
A supplier is required.,Yetkazib beruvchi talab qilinadi.
A tender lot must belong to a Parent Tender.,Tender loti Asosiy tenderga tegishli bo'lishi kerak.
A termination reason is mandatory.,Yopish sababi majburiy.
A truck number is required.,Yuk mashinasi raqami talab qilinadi.
A valid commercial invoice for this company is required.,Ushbu kompaniya uchun haqiqiy tijorat invoysi talab qilinadi.
A valid email is required,To'g'ri elektron pochta talab qilinadi
A valid supplier is required.,Haqiqiy yetkazib beruvchi talab qilinadi.
A valid truck for this company is required.,Ushbu kompaniya uchun haqiqiy yuk mashinasi talab qilinadi.
A valid veterinary certificate is required to complete this GRN.,Ushbu GRNni yakunlash uchun amaldagi veterinariya sertifikati talab qilinadi.
A valid veterinary certificate is required.,Amaldagi veterinariya sertifikati talab qilinadi.
"A ≤ {0}%, B ≤ {1}%, C rest — by revenue.","A ≤ {0}%, B ≤ {1}%, C qolgan — tushum bo'yicha."
"A ≤ {0}%, B ≤ {1}%, C rest — by spend.","A ≤ {0}%, B ≤ {1}%, C qolgan — xarajat bo'yicha."
"A ≤ {0}%, B ≤ {1}%, C rest — by {2}. Submitted; returns netted.","A ≤ {0}%, B ≤ {1}%, C qolgan — {2} bo'yicha. Tasdiqlangan; qaytarishlar netto."
Add Material,Material qo'shish
All materials are already in WIP.,Barcha materiallar sexga berilgan.
Already {0},Allaqachon {0}
AR balance per customer as of the selected date — click a row to see the ledger behind the balance.,Tanlangan sanadagi mijozlar bo‘yicha debitorlik qarzi — qator ustiga bosing va uning ortidagi daftarni ko‘ring.
Abbr,Qisqartma
Absent,Yo'q
Add at least one cash desk before switching {0} to the V1 engine: V1 reads every cash account from this table and cannot register a transfer without one.,{0} ni V1 mexanizmiga o'tkazishdan oldin kamida bitta kassa qo'shing: V1 barcha kassa hisoblarini shu jadvaldan o'qiydi va usiz o'tkazmani ro'yxatga ololmaydi.
Agreement {0} cannot move from {1} to {2}.,{0} shartnomasi {1} holatidan {2} holatiga o'ta olmaydi.
Agreement {0} is closed ({1}) and cannot be rescheduled.,{0} shartnomasi yopiq ({1}) va qayta rejalashtirib bo'lmaydi.
"Add at least one cash desk for {0}: every cash account comes from this table, and without a row the register desk cannot take a transfer.","{0} uchun kamida bitta kassa qo'shing: har bir naqd hisob shu jadvaldan olinadi va satrsiz ro'yxatga olish kassasi o'tkazmani qabul qila olmaydi."
Assign,Tayinlash
Assign operators,Operatorlarni belgilash
Belongs to another company,Boshqa kompaniyaga tegishli
"Box counts cannot be saved on this site: {0} missing on {1}. An administrator must re-run patch {2}; bench migrate will not, it has already run once.","Bu saytda quti sonini saqlab bo'lmaydi: {1} da {0} yo'q. Administrator {2} patchini qayta ishga tushirishi kerak; bench migrate buni qilmaydi, u allaqachon ishlagan."
Apply to all lines,Barcha qatorlarga qo'llash
Background jobs are not running. Queued and scheduled work is paused — tell an administrator.,Fon vazifalari ishlamayapti. Navbatdagi va rejalashtirilgan ishlar to'xtatildi — administratorga xabar bering.
Check the code,Kodni tekshirish
Choose at least one operator to assign.,Tayinlash uchun kamida bitta operator tanlang.
Clear form,Formani tozalash
Closed,Yopilgan
Credit ({currency}),Kredit ({currency})
Debit ({currency}),Debet ({currency})
Debits equal credits in {currency}.,{currency} bo‘yicha debet kreditga teng.
Design view,Loyiha ko‘rinishi
Direct Sales Invoicing is not enabled for company {0}. Sales Invoices must be created from a submitted Sales Order.,To'g'ridan-to'g'ri hisob-faktura {0} kompaniyasi uchun yoqilmagan. Hisob-fakturalar yuborilgan savdo buyurtmasidan yaratilishi kerak.
Every user of {company} moves to the {engine} screens when this is saved.,"Saqlangach, {company} ning barcha foydalanuvchilari {engine} ekranlariga o'tadi."
Exchange rates,Valyuta kurslari
Finishing now will also write off material the other operator has not consumed yet: {0}. Confirm to include it on your document anyway.,"Hozir yakunlasangiz, boshqa operator hali sarflamagan material ham hisobdan chiqariladi: {0}. Baribir o'z hujjatingizga yozish uchun tasdiqlang."
Finishing now writes it off under your name.,"Hozir yakunlasangiz, sizning nomingizga hisobdan chiqariladi."
From Warehouse,Ombordan
I have checked {receiver}'s identity document.,{receiver} shaxsini tasdiqlovchi hujjatni tekshirdim.
I have counted {amount} and am handing it back to {sender}.,{amount} miqdorini sanadim va {sender}ga qaytarib beryapman.
I have written it down,Yozib oldim
Journal entry,Jurnal yozuvi
Legacy — journal entry screens,Legacy — jurnal yozuvi ekranlari
Lines disagree,Qatorlar mos kelmaydi
No items to transfer. Click 'Add Material' to add items manually.,O'tkaziladigan pozitsiyalar yo'q. Qo'lda qo'shish uchun «Material qo'shish» tugmasini bosing.
No longer exists,Endi mavjud emas
Not changed:,O'zgartirilmadi:
Not ready — this desk cannot take or hand over a transfer.,"Tayyor emas — bu kassa o'tkazmani na qabul qila oladi, na bera oladi."
Not saved — a price cannot be negative: {0},Saqlanmadi — narx manfiy bo'lishi mumkin emas: {0}
Nothing on this page is read from a record,Bu sahifadagi hech bir qiymat yozuvdan o‘qilmaydi
One person cannot hold both operator roles on the same Work Order.,Bir kishi bitta ishlab chiqarish buyurtmasida ikkala operator rolini egallay olmaydi.
Only the materials for your own stage are shown.,Faqat o‘z bosqichingizdagi materiallar ko‘rsatilgan.
Only an administrator can post to an earlier date.,Bugungidan oldingi sanaga faqat administrator kirita oladi.
Only an open agreement can be terminated. {0} is {1}.,Faqat ochiq shartnomani yopish mumkin. {0} holati: {1}.
Only the remittance desk can verify a pickup code.,Olib ketish kodini faqat pul o‘tkazmalari kassasi tekshira oladi.
Open draft {name},{name} qoralamasini ochish
Open in a new tab,Yangi ichki oynada ochish
Operators,Operatorlar
"Overdue cannot be answered as of a past date: an invoice's outstanding amount is its balance today, not its balance then.","«Muddati o‘tgan» o‘tmishdagi sanaga aniqlanmaydi: hisob-fakturaning qoldig‘i bugungi qoldiqdir, o‘sha kungi emas."
Packaging operator,Qadoqlash operatori
Pay refund cash,Qaytarish naqdini berish
Pickup code,Olish kodi
Production operator,Ishlab chiqarish operatori
Purchase Receipt {0} already has a draft invoice: {1}. Submit or delete that draft instead of raising a second bill for the same goods.,{0} tovar qabul qilish hujjatida allaqachon qoralama hisob-faktura bor: {1}. Xuddi shu mol uchun ikkinchi hisob-faktura yaratish o'rniga o'sha qoralamani tasdiqlang yoki o'chiring.
Put it on my document anyway,Baribir mening hujjatimga yozilsin
Quote updated — switching how the fee is charged recalculates the amounts.,Hisob-kitob yangilandi — komissiyani hisoblash usulini o'zgartirish summalarni qayta hisoblaydi.
Receivable as of {0},{0} sanasidagi debitorlik qarzi
Refresh the rate for this date,Ushbu sanaga kursni yangilash
Remittance engine,O'tkazma mexanizmi
Same as your last transfer,Oxirgi o'tkazmangizdagi kabi
Select at least one Work Order.,Kamida bitta ishlab chiqarish buyurtmasini tanlang.
Select Warehouse,Omborni tanlang
Selected work orders: {0},Tanlangan buyurtmalar: {0}
Starting moves this order's materials from the store to the line. The store issues the standard quantities.,Boshlash bu buyurtma materiallarini omborxonadan liniyaga ko'chiradi. Omborxona standart miqdorlarni beradi.
Terminated by {0}: {1},{0} tomonidan yopildi: {1}
The approved sourcing decision for this tender lot selected a different quotation.,Bu tender loti uchun tasdiqlangan xarid qarori boshqa taklifni tanlagan.
The destination desk ({branch}) has no {currency} cash account — add it in Remittance Settings before registering.,Manzil kassasida ({branch}) {currency} hisobi yo'q — ro'yxatga olishdan oldin uni O'tkazma sozlamalarida qo'shing.
The order cannot be finished until both operator roles are assigned. Missing: {0},Ikkala operator roli tayinlanmaguncha buyurtmani yakunlab bo'lmaydi. Yetishmayapti: {0}
The other operator has not written this off yet,Boshqa operator buni hali hisobdan chiqarmagan
The pickup code was refused.,Olib ketish kodi rad etildi.
The posting could not be previewed.,Provodkani oldindan ko‘rsatib bo‘lmadi.
The V1 engine reads every cash account from the desk table. Add at least one desk before switching to V1.,V1 mexanizmi barcha kassa hisoblarini kassa jadvalidan o'qiydi. V1 ga o'tishdan oldin kamida bitta kassa qo'shing.
The settings payload could not be read.,Sozlamalar ma'lumotini o'qib bo'lmadi.
The store does not have enough of this order's materials. Tell the shift lead.,Omborxonada bu buyurtma materiallari yetarli emas. Smena boshlig'iga ayting.
The strip at the top says which parts are built and which are still drawings,"Yuqoridagi chiziq nimasi qurilgan, nimasi hali chizma ekanini aytadi"
This clears the form without saving. The lines you entered will be lost.,Forma saqlanmasdan tozalanadi. Kiritilgan qatorlar yo'qoladi.
This company runs the {engine} remittance engine. The Transfer V1 screens stay unavailable until it is switched to V1 below.,Bu kompaniya {engine} o'tkazma mexanizmida ishlaydi. Quyida V1 ga o'tkazilmaguncha Transfer V1 ekranlari mavjud bo'lmaydi.
This could not be recorded. Tell the shift lead.,Yozib bo'lmadi. Smena boshlig'iga ayting.
This entry does not balance. Do not hand over cash — report it.,Bu provodka tenglashmayapti. Naqd pul bermang — xabar bering.
This order is {0} — its plan can no longer be changed.,Bu buyurtma {0} — uning rejasini endi o'zgartirib bo'lmaydi.
This site is not migrated for packaging operators yet.,Bu saytda qadoqlash operatorlari uchun migratsiya hali bajarilmagan.
"This tender lot has no approved sourcing decision, so no Purchase Order can be created.","Bu tender lotida tasdiqlangan xarid qarori yo'q, shuning uchun xarid buyurtmasi yaratib bo'lmaydi."
This will post,Quyidagilar kitobga o'tkaziladi
To Warehouse (WIP),Omborga (jarayonda)
Transfer registered,Pul o'tkazmasi ro'yxatga olindi
Transfers registered on the legacy engine stay on the legacy list and are not shown by the V1 screens: they have no Remittance Transfer record behind them.,Legacy mexanizmida ro'yxatga olingan o'tkazmalar eski ro'yxatda qoladi va V1 ekranlarida ko'rinmaydi: ular ortida Remittance Transfer yozuvi yo'q.
"Unknown tender intake field(s): {0}","Noma'lum tender kiritish maydoni: {0}"
V1 — operations centre,V1 — operatsiyalar markazi
What the customer pays,Mijoz nima to'laydi
What the receiver collects,Oluvchi nima oladi
Which set of screens this company uses. Changes on save.,Bu kompaniya qaysi ekranlar to'plamidan foydalanadi. Saqlashda o'zgaradi.
Workflow mockup,Ish oqimi maketi
Write this code down and hand it to the sender now. It is shown once and cannot be recovered.,Bu kodni yozib oling va hozir jo'natuvchiga bering. U bir marta ko'rsatiladi va qayta tiklab bo'lmaydi.
absent,kelmagan
Accept Return,
Accepted,Qabul qilingan
Access denied to tender module.,Tender moduliga ruxsat yo'q.
Access Review,Kirishni tekshirish
Access token,
Access token (JWT),
Account,Hisob
Account created.,Hisob yaratildi.
Account currency,Hisob valyutasi
Account currency must match the payment account.,Hisob valyutasi to'lov hisobiga mos kelishi kerak.
Account disabled.,Hisob o'chirib qo'yildi.
Account enabled.,Hisob yoqildi.
Account Ledger,Hisob Balansi
Account matches,Hisob mos keladi
Account name,Hisob nomi
Account name is required.,
Account number,Hisob raqami
Account number {0} is already used in {1}.,
Account or cost centre…,
Account type,Hisob turi
Account updated.,Hisob yangilandi.
Account {0} is not a {1} account for party {2}.,
Account {0} not found.,
Accounting entries,
Accounting must cancel and re-book the invoice to correct the ledger.,"Hisobni tuzatish uchun buxgalteriya hisob-fakturani bekor qilib, qayta kitobga olishi kerak."
Accounting voucher,Buxgalteriya hujjati
Accounts,Hisoblar
Accounts frozen up to (date),
Accounts payable,Kreditorlik qarzlari
Accounts receivable,Debitorlik qarzlari
Accrual (bill date),Hisoblama (xarid hisob-faktura sanasi)
Accrual (invoice date),Hisoblama (sotuv hisob-faktura sanasi)
Accrual failed.,Hisoblash muvaffaqiyatsiz.
Accrue,Hisoblash
Accrue period,Davrni hisoblash
Accrue salary,Oylik tahakkuk
Accrue this period?,Bu davr hisoblansinmi?
Accrued,Hisoblangan
Accrued {0} employees.,{0} xodim hisoblandi.
Acquisition portfolio is not in your role scope.,Xarid portfeli rolingiz doirasiga kirmaydi.
Acquisition report,Jalb qilish hisoboti
across all statuses,barcha holatlar bo'yicha
across every working step,barcha ish bosqichlarida
Action,Amal
Action failed.,Harakat bajarilmadi.
Actions,Harakatlar
Activation rate,Konversiya
Active,Faol
active,
Active Company,Joriy kompaniya
active contracts,faol shartnoma
Active contracts — serving,Faol shartnomalar — xizmat ko'rsatmoqdamiz
Active from,
active parent tenders,faol asosiy tenderlar
active staff,faol xodim
Active tenders,Faol tenderlar
Active to,
Activities,Faoliyatlar
Activity,Faoliyat
Actual,Haqiqiy
Actual Arrival,Haqiqiy yetib kelish
Actual arrival,Haqiqiy yetib kelish
Actual invoice margin,Hisob-fakturalar bo‘yicha haqiqiy marja
Actual landed,Haqiqiy yetkazilgan
actual so far,hozircha haqiqiy
Add,Qo'shish
Add a column to start organising your deals.,Bitimlarni tartibga solishni boshlash uchun ustun qo'shing.
Add a customer,Xaridor qo'shish
Add a line…,Qator qo'shish…
Add a row or fill from a vendor category.,Qator qo'shing yoki kategoriyadan to'ldiring.
Add a service account to site_config.json key,
Add a stage to start tracking contracts.,Shartnomalarni kuzatish uchun bosqich qo'shing.
Add a Telegram cashier to give bot access to a cash/bank account.,Botga kassa/bank hisobiga kirish huquqini berish uchun Telegram kassir qo'shing.
Add a warehouse to start tracking stock locations.,Zaxiralarni kuzatishni boshlash uchun omborxonani qo'shing.
Add an asset…,Aktiv qoʻshish…
Add another item,Yana bir tovar qo'shish
Add at least one item line.,Kamida bitta tovar qatorini qo'shing.
Add at least one item with a positive quantity.,Kamida bitta ijobiy miqdordagi mahsulot qoʻshing.
Add at least one raw material line.,Kamida bitta xom ashyo qatorini qo'shing.
Add certificate,Sertifikat qoʻshish
Add charge line,Xarajat qatorini qoʻshish
Add child account,Bola hisob qo'shish
Add child warehouse,Bol omborxona qo'shish
Add column,Ustun qo'shish
Add cost item,Xarajat moddasini qo‘shish
Add cost line,Xarajat qatorini qo‘shish
Add customer,Xaridor qo'shish
Add Deal,Bitim qo'shish
Add deal,Bitim qo'shish
Add Decision,Qaror qo'shish
Add delivery notes or remarks…,Yetkazib berish eslatmalari yoki izohlarini qo'shing…
Add expense,Xarajat qo'shish
Add holiday,Bayram qo'shish
Add import expense,Import xarajati qo'shish
Add item,Tovar qo'shish
Add item to stock,Omborga tovar qo'shish
Add landed cost voucher,Yetkazilgan tannarx vaucherini qoʻshish
Add Lane,Yo'lak qo'shish
Add line,Qator qo'shish
Add location,Manzil qo‘shish
Add outlet,Chakana sotuvni qo'shish
Add PO link,XB bog‘lanishini qo‘shish
Add Price,Narx qo'shish
Add punch,
Add quotation,Taklif qo'shish
Add Row,
Add row,Qator qo'shish
Add stage,Bosqich qo'shish
Add subcategory,Quyi toifa qo'shish
Add supplier,Ta'minotchi qo'shish
Add supplier quotations to compare them and record an award.,Taqqoslash va g'olibni belgilash uchun etkazib beruvchi takliflarini qo'shing.
Add Task,Vazifa qo'shish
Add to Google Calendar,Google Kalendarga qo'shish
Add to landed cost,Yakuniy tannarxga qo'shish
Add to stock,Omborga qo'shish
Add voucher,Vaucher qoʻshish
Add warehouse,Omborxona qo'shish
Add your first customer to start sending quotes and invoices.,Koʻrsatmalar va hisob-fakturalarni yuborishni boshlash uchun birinchi xaridoringizni qo'shing.
Add your first employee to start tracking attendance, leave and payroll.
"Add your first employee to start tracking attendance, leave and payroll.","Qayd etish, ta'til va maoshni kuzatishni boshlash uchun birinchi xodimingizni qo'shing."
Add your first supplier to start recording bills and purchases.,Hisob-fakturalar va xaridlarni qaydga olishni boshlash uchun birinchi ta'minotchingizni qo'shing.
Added {count} item lines from selected PIs.,Tanlangan proformalardan {count} ta tovar qatori qo'shildi.
Added {count} items from category.,Kategoriyadan {count} ta mahsulot qo‘shildi.
Additional,
additional,qoʻshimcha
Additional duties,
Additional-duties allowance,Qo'shimcha vazifa ustamasi
Address,Manzil
Adjust dates or check that {company} has posted transactions in this period.,Sanalarni o'zgartiring yoki {company} ushbu davr ichida tranzaksiyalar joylashtirganini tekshiring.
Adjust filters and run the report again.,
Adjust quantities for a partial receipt. Rows left at zero are skipped.,Qisman qabul qilish uchun miqdorlarni o'zgartiring. Nol qoldirilgan qatorlar o'tkazib yuboriladi.
Adjustment,Tuzatish
Admin,Admin
Administer users & roles,Foydalanuvchilar va rollarni boshqarish
Advance,Avans
advance,avans
Advance %,Avans %
Advance 70%,Bo'nak 70%
Advance 70% Payment Entry,70% avans to‘lovi hujjati
Advance Allocated,Ajratilgan avans
Advance allocation,Avansni taqsimlash
Advance amount,
Advance amount must be greater than zero.,
Advance Applied,Hisobga olingan avans
Advance applied to this CI,Ushbu CI ga hisobga olingan avans
Advance Balance,Avans qoldig'i
Advance base,Avans asosi
Advance containers,Konteynerlarni ilgarilatish
Advance containers to the invoice status,Konteynerlarni invoys holatiga ilgarilatish
Advance deduction,Avans ushlab qolish
Advance deduction cannot be negative.,Avans ushlash manfiy bo'lishi mumkin emas.
Advance deduction must be a number.,
Advance for this CI,Ushbu CI uchun avans
Advance In,Kelib tushgan avans
Advance paid,Avans to'landi
Advance Paid,To'langan avans
Advance paid.,Avans to'landi.
Advance Payment,Avans to'lovi
Advance payments,Avans to‘lovlari
Advance Payments,Avans to'lovlari
Advance Pending Approval,Tasdiq kutayotgan avans
Advance planned for this CI,Ushbu CI uchun rejalashtirilgan avans
Advance recorded (draft).,Avans qayd etildi (qoralama).
Advance recorded and posted.,Avans qayd etildi va provodka qilindi.
Advance Reserved,Zaxiradagi avans
Advance reserved for this CI,Ushbu CI uchun zaxiralangan avans
Advance sent for approval.,Avans tasdiqqa yuborildi.
Advance status →,Avans holati →
Advance summary,Avanslar xulosasi
Advance Terms,Avans shartlari
Advanced (API endpoints),
Advances,Avanslar
Advances at risk,Xavf ostidagi avanslar
Advances outstanding,
Against,Qarshi
against,
Against contract,Shartnomaga nisbatan
Age,Muddat
Aging,Muddat taqsimoti
Agreed,Kelishilgan
Agreed (true),Kelishilgan (haqiqiy)
Agreed / docs,Kelishilgan / hujjatlar
Agreed / gap,Kelishilgan / farq
Agreed amount,Kelishilgan summa
Agreed now,Hozirgi kelishuv
Agreed price,Kelishilgan narx
Agreed Price,Kelishilgan narx
Agreed price differs from PI ({prices}),Kelishilgan narx PI dan farq qiladi ({prices})
Agreed price is matched against PI line key (PI + category); key can carry multiple prices — matching any is compliant (tolerance 0.005).,"Kelishilgan narx proforma qatori kaliti (proforma + toifa) bo'yicha solishtiriladi; kalitda bir nechta narx bo'lishi mumkin — ularning istalganiga mos kelishi muvofiq hisoblanadi (chegara 0,005)."
Agreed rate,Kelishilgan narx
Agreed Total,Kelishilgan summa
Agreed total,Kelishilgan summa
Agreed Transport Cost,Kelishilgan Tashish Narxi
Agreed-price mismatches,Kelishilgan narx mos kelmasligi
Agreement,Shartnoma
Agreement (PI),Kelishuv (PI)
Agreement management is not enabled for {0}.,{0} uchun shartnoma boshqaruvi yoqilmagan.
Agreement {0} belongs to another customer.,{0} shartnomasi boshqa mijozga tegishli.
ahead of the invoice,invoysdan oldinda
Alerts,
All,Hammasi
All attendance exceptions have been resolved or ignored.,
All cash desks,Barcha kassalar
All categories,Barcha kategoriyalar
All companies,Barcha kompaniyalar
All computed allocation amounts were zero.,
All cost centres,
All coverage,Barcha qamrov
All current production runs are fully staged or inactive.,
All customers,
All departments,Barcha bo'limlar
All devices,
All directions,Barcha yo'nalishlar
All documents,Barcha hujjatlar
All expenses are billed.,Barcha xarajatlar hisoblangan.
All fiscal years,
All groups,Barcha guruhlar
All Groups,Barcha guruhlar
All invoices are settled as of {date}.,Barcha hisob-fakturalar {date} holatiga ko'ra to'langan.
All item groups,
All items,
All items above reorder level.,Barcha tovarlar to'ldirish darajasidan yuqori.
All items are above their warehouse reorder thresholds — nice work.,Barcha tovarlar omborxona qayta buyurtma chegaralarining ustida — yaxshi ish.
All items in this view are up to date.,Bu ko'rinishdagi hamma narsa dolzarb.
All levels,Barcha darajalar
All object types,Barcha ob'ekt turlari
All PI groups,Barcha PI guruhlari
All PI Groups,Barcha PI guruhlar
All PI links,Barcha PI bog'lanishlari
All promo plans,Barcha promo rejalar
All records,Barcha yozuvlar
All Reports,Barcha hisobotlar
all reservable,hammasi rezerv qilinadi
All sales invoices for this company are fully paid.,Ushbu kompaniyaning barcha sotuv hisob-fakturalari to'liq to'langan.
All service people,Barcha texniklar
All statuses,Barcha holatlar
All suppliers,Barcha yetkazib beruvchilar
All technicians,Barcha texniklar
All tenders,Barcha tenderlar
All territories,Barcha hududlar
All three accounts are required.,Uchta hisob majburiy.
All time,
All Transporters,Barcha Tashuvchilar
All types,Barcha turlar
All variance,Barcha ogʻishlar
All vendors,Barcha yetkazib beruvchilar
All vouchers,Barcha hujjatlar
All warehouses,Barcha omborlar
All {0} employee summaries are clean — no unresolved exceptions.,
Allocate against,Qarshi ajratish
Allocate boxes,Qutilarni taqsimlash
Allocated,Ajratilgan
Allocated (kg),Taqsimlangan (kg)
Allocated against,Qarshi ajratilgan
Allocated amount,Taqsimlangan summa
Allocated amount must be greater than zero.,
Allocated costs (UZS/kg),Taqsimlangan xarajatlar (UZS/kg)
Allocated costs come from this invoice's container cost lines and recorded import expenses — the columns are empty until those exist.,Taqsimlangan xarajatlar shu invoysning konteyner xarajat qatorlari va qayd etilgan import xarajatlaridan olinadi — ular paydo bo'lmaguncha ustunlar bo'sh bo'ladi.
Allocated Deposit Amount,Taqsimlangan depozit summasi
Allocated on PI,PI bo'yicha taqsimlangan
Allocation,Taqsimot
Allocation amounts must be greater than zero.,Taqsimot summalari noldan katta bo‘lishi kerak.
Allocation exceeds the unreconciled amount on this transaction.,
Allocation preview,
Allow stale exchange rates,
Allowance name,
Allowances,
Allowances are hidden — payroll access required.,
Allowed users,Ruxsat etilgan foydalanuvchilar
Already accrued for this month.,Bu oy uchun allaqachon tahakkuk qilingan.
Already shipped as,Allaqachon quyidagicha jo'natilgan
Already Transferred,
Also delete the linked records,Bog‘langan yozuvlarni ham o‘chirish
Ambiguous,Noaniq
ambiguous,noaniq
AMC,Yillik xizmat shartnomasi
Amend,O'zgartirilgan
Amend (new draft),Tuzatish (yangi qoralama)
Amend expense,
Amend failed.,O'zgartirilish muvaffaq bo'lmadi.
Amend of,O'zgartirilgan
Amend transfer,
Amending,Tuzatish
Amendment created.,
Amount,Summa
Amount & Payment,Summa va to'lov
Amount (UZS),
Amount exceeds outstanding ({amount}).,Summa qarz miqdorini ({amount}) osib ketdi.
Amount exceeds the available balance.,Summa mavjud qoldiqdan oshib ketdi.
Amount in {0},
Amount must be greater than zero.,Summa noldan katta bo'lishi kerak.
Amount must be positive.,Summa musbat bo'lishi kerak.
Amount paid,To'langan summa
Amount received,Qabul qilingan summa
Amount sent,Yuborilgan summa
Amount to transfer,O'tkazma summasi
Amounts,Summalar
