"Add at least one cash desk for {0}: every cash account comes from this table, and without a row the register desk cannot take a transfer.","Добавьте хотя бы одну кассу для {0}: каждый счёт наличных берётся из этой таблицы, и без строки касса регистрации не сможет принять перевод."
Assign,Назначить
Assign operators,Назначить операторов
Belongs to another company,Принадлежит другой компании
"Box counts cannot be saved on this site: {0} missing on {1}. An administrator must re-run patch {2}; bench migrate will not, it has already run once.",На этом сайте нельзя сохранить количество коробок: {0} отсутствует в {1}. Администратор должен повторно выполнить патч {2}; bench migrate этого не сделает — он уже выполнялся.
Apply to all lines,Применить ко всем строкам
Background jobs are not running. Queued and scheduled work is paused — tell an administrator.,Фоновые задачи не выполняются. Очередь и расписание приостановлены — сообщите администратору.
Check the code,Проверить код
Choose at least one operator to assign.,Выберите хотя бы одного оператора для назначения.
Clear form,Очистить форму
Closed,Закрыт
Credit ({currency}),Кредит ({currency})
Debit ({currency}),Дебет ({currency})
Debits equal credits in {currency}.,Дебет равен кредиту в {currency}.
Design view,Проектный вид
Direct Sales Invoicing is not enabled for company {0}. Sales Invoices must be created from a submitted Sales Order.,Прямое выставление счетов не включено для компании {0}. Счета должны создаваться из проведённого заказа на продажу.
Every user of {company} moves to the {engine} screens when this is saved.,При сохранении все пользователи {company} перейдут на экраны {engine}.
Exchange rates,Курсы валют
Finishing now will also write off material the other operator has not consumed yet: {0}. Confirm to include it on your document anyway.,"Если завершить сейчас, спишется и материал, который другой оператор ещё не израсходовал: {0}. Подтвердите, чтобы всё равно включить его в свой документ."
Finishing now writes it off under your name.,"Если завершить сейчас, он спишется на ваше имя."
From Warehouse,Со склада
I have checked {receiver}'s identity document.,Я проверил удостоверение личности {receiver}.
I have counted {amount} and am handing it back to {sender}.,Я пересчитал {amount} и возвращаю их {sender}.
I have written it down,Код записан
Journal entry,Запись в журнале
Legacy — journal entry screens,Legacy — экраны журнальных проводок
Lines disagree,Строки расходятся
No items to transfer. Click 'Add Material' to add items manually.,"Нет позиций для передачи. Нажмите «Добавить материал», чтобы добавить вручную."
No longer exists,Больше не существует
Not changed:,Не изменены:
Not ready — this desk cannot take or hand over a transfer.,"Не готова — эта касса не может ни принять, ни выдать перевод."
Not saved — a price cannot be negative: {0},Не сохранено — цена не может быть отрицательной: {0}
Nothing on this page is read from a record,Ни одно значение на этой странице не читается из записи
One person cannot hold both operator roles on the same Work Order.,Один человек не может занимать обе роли оператора в одном производственном заказе.
Only the materials for your own stage are shown.,Показаны только материалы вашего этапа.
Only an administrator can post to an earlier date.,Дату раньше сегодняшней может проставить только администратор.
Only an open agreement can be terminated. {0} is {1}.,Закрыть можно только открытый договор. {0} находится в статусе {1}.
Only the remittance desk can verify a pickup code.,Проверить код получения может только касса переводов.
Open draft {name},Открыть черновик {name}
Open in a new tab,Открыть в новой вкладке
Operators,Операторы
"Overdue cannot be answered as of a past date: an invoice's outstanding amount is its balance today, not its balance then.","«Просрочено» нельзя определить на прошлую дату: остаток по счёту — это его сальдо сегодня, а не сальдо на тот момент."
Packaging operator,Оператор упаковки
Pay refund cash,Выдать наличные по возврату
Pickup code,Код получения
Production operator,Оператор производства
Purchase Receipt {0} already has a draft invoice: {1}. Submit or delete that draft instead of raising a second bill for the same goods.,У приёмки товара {0} уже есть черновик счёта: {1}. Проведите или удалите этот черновик вместо создания второго счёта за тот же товар.
Put it on my document anyway,Всё равно включить в мой документ
Quote updated — switching how the fee is charged recalculates the amounts.,Расчёт обновлён — смена способа удержания комиссии пересчитывает суммы.
Receivable as of {0},Дебиторская задолженность на {0}
Refresh the rate for this date,Обновить курс на эту дату
Remittance engine,Движок переводов
Same as your last transfer,Как в прошлом переводе
Select at least one Work Order.,Выберите хотя бы один производственный заказ.
Select Warehouse,Выберите склад
Selected work orders: {0},Выбрано заказов: {0}
Terminated by {0}: {1},Закрыт пользователем {0}: {1}
The destination desk ({branch}) has no {currency} cash account — add it in Remittance Settings before registering.,У кассы назначения ({branch}) нет счёта в {currency} — добавьте его в настройках переводов до регистрации.
The order cannot be finished until both operator roles are assigned. Missing: {0},"Заказ нельзя завершить, пока не назначены оба оператора. Не хватает: {0}"
The other operator has not written this off yet,Другой оператор ещё не списал это
The pickup code was refused.,Код получения отклонён.
The posting could not be previewed.,Не удалось показать предварительную проводку.
The V1 engine reads every cash account from the desk table. Add at least one desk before switching to V1.,Движок V1 читает все кассовые счета из таблицы касс. Добавьте хотя бы одну кассу перед переключением на V1.
The settings payload could not be read.,Не удалось прочитать данные настроек.
The strip at the top says which parts are built and which are still drawings,"Полоса сверху говорит, что уже построено, а что пока нарисовано"
This clears the form without saving. The lines you entered will be lost.,Форма будет очищена без сохранения. Введённые строки будут потеряны.
This company runs the {engine} remittance engine. The Transfer V1 screens stay unavailable until it is switched to V1 below.,"Эта компания использует движок переводов {engine}. Экраны Transfer V1 остаются недоступными, пока он не переключён на V1 ниже."
This entry does not balance. Do not hand over cash — report it.,Проводка не сходится. Не выдавайте наличные — сообщите об этом.
This order is {0} — its plan can no longer be changed.,Этот заказ {0} — его план больше нельзя изменить.
This site is not migrated for packaging operators yet.,На этом сайте ещё не выполнена миграция для операторов упаковки.
This will post,Будет проведено
To Warehouse (WIP),На склад (НЗП)
Transfer registered,Перевод зарегистрирован
Transfers registered on the legacy engine stay on the legacy list and are not shown by the V1 screens: they have no Remittance Transfer record behind them.,"Переводы, зарегистрированные на движке legacy, остаются в старом списке и не отображаются на экранах V1: за ними нет записи Remittance Transfer."
"Unknown tender intake field(s): {0}","Неизвестное поле тендерной заявки: {0}"
V1 — operations centre,V1 — операционный центр
What the customer pays,Что платит клиент
What the receiver collects,Что получает получатель
Which set of screens this company uses. Changes on save.,Какой набор экранов использует эта компания. Меняется при сохранении.
Workflow mockup,Макет рабочего процесса
Write this code down and hand it to the sender now. It is shown once and cannot be recovered.,Запишите этот код и передайте его отправителю сейчас. Он показывается один раз и не может быть восстановлен.
absent,отсутствовал
Accept Return,
Accepted,Принят
Access denied to tender module.,Нет доступа к модулю тендеров.
Access Review,Проверка доступа
Access token,
Access token (JWT),
Account,Счёт
Account created.,Счёт создан.
Account currency,Валюта счёта
Account currency must match the payment account.,Валюта счета должна соответствовать валюте платёжного счета.
Account disabled.,Счёт отключён.
Account enabled.,Счёт включён.
Account Ledger,Журнал счета
Account matches,Счёт совпадает
Account name,Название счёта
Account name is required.,
Account number,Номер счёта
Account number {0} is already used in {1}.,
Account or cost centre…,
Account type,Тип счёта
Account updated.,Счёт обновлён.
Account {0} is not a {1} account for party {2}.,
Account {0} not found.,
Accounting entries,
Accounting must cancel and re-book the invoice to correct the ledger.,"Чтобы исправить учёт, бухгалтерия должна отменить и заново провести инвойс."
Accounting voucher,Бухгалтерский документ
Accounts,Счета
Accounts frozen up to (date),
Accounts payable,Кредиторская задолженность
Accounts receivable,Дебиторская задолженность
Accrual (bill date),Начисление (дата счёта покупки)
Accrual (invoice date),Начисление (дата счёта продажи)
Accrual failed.,Не удалось начислить.
Accrue,Начислить
Accrue period,Начислить период
Accrue salary,Начислить зарплату
Accrue this period?,Начислить этот период?
Accrued,Начислено
Accrued {0} employees.,Начислено {0} сотрудников.
Acquisition portfolio is not in your role scope.,Портфель закупок не входит в область вашей роли.
Acquisition report,Отчёт по привлечению
across all statuses,по всем статусам
across every working step,по всем рабочим шагам
Action,Действие
Action failed.,Ошибка выполнения.
Actions,Действия
Activation rate,Конверсия
Active,Активные
active,
Active Company,Текущая компания
active contracts,активных контрактов
Active contracts — serving,Активные контракты — исполняем
Active from,
active parent tenders,активные родительские тендеры
active staff,активных сотрудников
Active tenders,Активные тендеры
Active to,
Activities,Действия
Activity,Активность
Actual,Фактический
Actual Arrival,Фактическое прибытие
Actual arrival,Факт. прибытие
Actual invoice margin,Фактическая маржа по счетам
Actual landed,Факт. с доставкой
actual so far,факт на текущий момент
Add,Добавить
Add a column to start organising your deals.,Добавьте колонку
Add a customer,Добавить клиента
Add a line…,Добавить строку…
Add a row or fill from a vendor category.,Добавьте строку или заполните из категории.
Add a service account to site_config.json key,
Add a stage to start tracking contracts.,"Добавьте этап, чтобы отслеживать контракты."
Add a Telegram cashier to give bot access to a cash/bank account.,"Добавьте Telegram-кассира, чтобы предоставить боту доступ к кассовому/банковскому счёту."
Add a warehouse to start tracking stock locations.,"Добавьте склад, чтобы начать отслеживание мест хранения товаров."
Add an asset…,Добавить актив…
Add another item,Добавить ещё товар
Add at least one item line.,Добавьте хотя бы одну строку товара.
Add at least one item with a positive quantity.,Добавьте хотя бы одну позицию с положительным количеством.
Add at least one raw material line.,Добавьте хотя бы одну строку сырья.
Add certificate,Добавить сертификат
Add charge line,Добавить строку расходов
Add child account,Добавить дочерний счёт
Add child warehouse,Добавить подсклад
Add column,Добавить колонку
Add cost item,Добавить статью расходов
Add cost line,Добавить статью затрат
Add customer,Добавить клиента
Add Deal,
Add deal,Добавить сделку
Add Decision,Добавить решение
Add delivery notes or remarks…,Добавьте примечания или замечания по доставке…
Add expense,Добавить расход
Add holiday,Добавить праздник
Add import expense,Добавить импортный расход
Add item,Добавить товар
Add item to stock,Добавить товар на склад
Add landed cost voucher,Добавить ваучер себестоимости
Add Lane,Добавить полосу
Add line,Добавить строку
Add location,Добавить локацию
Add outlet,Добавить торговую точку
Add PO link,Добавить связь с заказом
Add Price,Добавить цену
Add punch,
Add quotation,Добавить предложение
Add Row,
Add row,Добавить строку
Add stage,Добавить этап
Add subcategory,Добавить подкатегорию
Add supplier,Добавить поставщика
Add supplier quotations to compare them and record an award.,Добавьте предложения поставщиков для сравнения и оформления победы.
Add Task,Добавить задачу
Add to Google Calendar,Добавить в Google Календарь
Add to landed cost,Добавить в себестоимость
Add to stock,Добавить на склад
Add voucher,Добавить ваучер
Add warehouse,Добавить склад
Add your first customer to start sending quotes and invoices.,"Добавьте первого клиента, чтобы начать отправку предложений и счётов-фактур."
Add your first employee to start tracking attendance, leave and payroll.
"Add your first employee to start tracking attendance, leave and payroll.","Добавьте первого сотрудника, чтобы начать отслеживание посещаемости, отпуска и расчётных листков."
Add your first supplier to start recording bills and purchases.,"Добавьте первого поставщика, чтобы начать регистрацию счетов и закупок."
Added {count} item lines from selected PIs.,Добавлено строк товаров из выбранных проформ: {count}.
Added {count} items from category.,Добавлено {count} позиций из категории.
Additional,
additional,дополнительный
Additional duties,
Additional-duties allowance,Надбавка за доп. обязанности
Address,Адрес
Adjust dates or check that {company} has posted transactions in this period.,"Измените даты или проверьте, что {company} имеет проведённые операции в этом периоде."
Adjust filters and run the report again.,
Adjust quantities for a partial receipt. Rows left at zero are skipped.,Измените количества для частичной приёмки. Строки с нулём будут пропущены.
Adjustment,Корректировка
Admin,Администратор
Administer users & roles,Управление пользователями и ролями
Advance,Аванс
advance,аванс
Advance %,Аванс %
Advance 70%,Аванс 70%
Advance 70% Payment Entry,Платёж по авансу 70%
Advance Allocated,Распределено аванса
Advance allocation,Зачёт аванса
Advance amount,
Advance amount must be greater than zero.,
Advance Applied,Аванс зачтён
Advance applied to this CI,"Аванс, зачтённый по этому CI"
Advance Balance,Остаток аванса
Advance base,База аванса
Advance containers,Продвинуть контейнеры
Advance containers to the invoice status,Продвинуть контейнеры до статуса инвойса
Advance deduction,Удержание аванса
Advance deduction cannot be negative.,Удержание аванса не может быть отрицательным.
Advance deduction must be a number.,
Advance for this CI,Аванс по этому CI
Advance In,Поступило аванса
Advance paid,Авансовый платёж
Advance Paid,Оплачено авансом
Advance paid.,Аванс выдан.
Advance Payment,Авансовый платёж
Advance payments,Авансовые платежи
Advance Payments,Авансовые платежи
Advance Pending Approval,Аванс на согласовании
Advance planned for this CI,"Аванс, запланированный по этому CI"
Advance recorded (draft).,Аванс записан (черновик).
Advance recorded and posted.,Аванс записан и проведён.
Advance Reserved,Зарезервировано аванса
Advance reserved for this CI,"Аванс, зарезервированный по этому CI"
Advance sent for approval.,Аванс отправлен на согласование.
Advance status →,Статус аванса →
Advance summary,Сводка авансов
Advance Terms,Условия аванса
Advanced (API endpoints),
Advances,Авансы
Advances at risk,Авансы под риском
Advances outstanding,
Against,По
against,
Against contract,Против договора
Age,Давность
Aging,Срок давности
Agreed,Согласовано
Agreed (true),Согласовано (реальная)
Agreed / docs,Согласовано / документы
Agreed / gap,Согласовано / разница
Agreed amount,Согласованная сумма
Agreed now,Согласовано сейчас
Agreed price,Договорная цена
Agreed Price,Согласованная цена
Agreed price differs from PI ({prices}),Согласованная цена отличается от ПИ ({prices})
Agreed price is matched against PI line key (PI + category); key can carry multiple prices — matching any is compliant (tolerance 0.005).,"Согласованная цена сверяется с ключом строки проформы (проформа + категория); ключ может содержать несколько цен — совпадение с любой считается соответствием (допуск 0,005)."
Agreed rate,Согласованная цена
Agreed Total,Согласованная сумма
Agreed total,Согласованная сумма
Agreed Transport Cost,Согласованная стоимость перевозки
Agreed-price mismatches,Расхождения согласованной цены
Agreement,Договор
Agreement (PI),Договорённость (PI)
Agreement management is not enabled for {0}.,Управление договорами не включено для {0}.
Agreement {0} belongs to another customer.,Договор {0} принадлежит другому клиенту.
ahead of the invoice,опережает инвойс
Alerts,
All,Все
All attendance exceptions have been resolved or ignored.,
All cash desks,Все кассы
All categories,Все категории
All companies,Все компании
All computed allocation amounts were zero.,
All cost centres,
All coverage,Любое покрытие
All current production runs are fully staged or inactive.,
All customers,
All departments,Все отделы
All devices,
All directions,Все направления
All documents,Все документы
All events,Все события
All expenses are billed.,Все расходы уже со счетами.
All fiscal years,
All groups,Все группы
All Groups,Все группы
All invoices are settled as of {date}.,Все счёта-фактуры оплачены по состоянию на {date}.
All item groups,
All items,
All items above reorder level.,Все товары выше порога пополнения.
All items are above their warehouse reorder thresholds — nice work.,Все товары превышают пороги переупорядочения склада — отлично!
All items in this view are up to date.,Всё в этом представлении актуально.
All levels,Все уровни
All object types,Все типы объектов
All PI groups,Все группы PI
All PI Groups,Все PI-группы
All PI links,Все связи с ПИ
All promo plans,Все промо-планы
All records,Все записи
All Reports,Все отчёты
all reservable,всё резервируется
All sales invoices for this company are fully paid.,Все счёта-фактуры по продажам для этой компании полностью оплачены.
All service people,Все исполнители
All statuses,Все статусы
All suppliers,Все поставщики
All technicians,Все техники
All tenders,Все тендеры
All territories,Все территории
All three accounts are required.,Все три счёта обязательны.
All time,
All Transporters,Все перевозчики
All types,Все типы
All variance,Все отклонения
All vendors,Все поставщики
All vouchers,Все документы
All warehouses,Все склады
All {0} employee summaries are clean — no unresolved exceptions.,
Allocate against,Распределить по
Allocate boxes,Распределить коробки
Allocated,Распределено
Allocated (kg),Распределено (кг)
Allocated against,Распределено по
Allocated amount,Распределённая сумма
Allocated amount must be greater than zero.,
Allocated costs (UZS/kg),Распределённые затраты (UZS/кг)
Allocated costs come from this invoice's container cost lines and recorded import expenses — the columns are empty until those exist.,"Распределённые затраты берутся из строк затрат по контейнерам этого инвойса и записанных импортных расходов — пока их нет, столбцы остаются пустыми."
Allocated Deposit Amount,Распределённый аванс (депозит)
Allocated on PI,Распределено по PI
Allocation,Распределение
Allocation amounts must be greater than zero.,Суммы распределения должны быть больше нуля.
Allocation exceeds the unreconciled amount on this transaction.,
Allocation preview,
Allow stale exchange rates,
Allowance name,
Allowances,
Allowances are hidden — payroll access required.,
Allowed users,Разрешённые пользователи
Already accrued for this month.,За этот месяц уже начислено.
Already shipped as,Уже отгружено как
Already Transferred,
Also delete the linked records,Также удалить связанные записи
Ambiguous,Не определено
ambiguous,не определено
AMC,Контракт ТО
Amend,Изменить
Amend (new draft),Исправить (новый черновик)
Amend expense,
Amend failed.,Ошибка изменения.
Amend of,Изменение
Amend transfer,
Amending,Исправление
Amendment created.,
Amount,Сумма
Amount & Payment,Сумма и оплата
Amount (UZS),
Amount exceeds outstanding ({amount}).,Сумма превышает задолженность ({amount}).
Amount exceeds the available balance.,Сумма превышает доступный баланс.
Amount in {0},
Amount must be greater than zero.,Сумма должна быть больше нуля.
Amount must be positive.,Сумма должна быть положительной.
Amount paid,Сумма оплаты
Amount received,Сумма получена
Amount sent,Сумма отправлена
Amount to transfer,Сумма перевода
Amounts,Суммы
"Amounts are listed per currency and never summed. Both filters narrow the scorecards, the queue counts and the queue rows together.","Суммы показаны по каждой валюте отдельно и никогда не складываются. Оба фильтра сужают показатели, счётчики очередей и строки очередей одновременно."
Amounts in,Суммы в
Amounts in company currency,Суммы в валюте компании
An allocated invoice does not belong to this customer chain.,Распределяемый счёт не относится к этой цепочке клиентов.
An allocation exceeds the invoice's outstanding amount.,Распределение превышает непогашенную сумму счёта.
An expense category is required.,Требуется категория расхода.
Analytics,Аналитика
Anchor DAY hours (h),
Anchor LIGHT hours (h),
Anchor NIGHT hours (h),
Anchor OFFICE hours (h),
Animated,Анимированный
Aniqlangan,Выявлено
Answered,Отвечено
Any,Любой
Any vendor,Любой поставщик
AP Aging,Анализ кредиторской задолженности
API base URL,
Applied,
Applied corrections are locked. Cannot change: {0},
Applied to,Применено к
Apply,Применить
Apply role template,Применить шаблон роли
approval assigned to you,утверждение назначено вам
Approval level {0} has not been completed yet.,
Approval request name is required.,
Approval required,Требуется согласование
Approval requires Director view,Для утверждения требуется вид Директора
Approvals,Согласования
Approve,Утвердить
Approve & post,Согласовать и провести
Approve and post,Согласовать и провести
Approve and submit,Одобрить и провести
Approve correction,
Approve decision,Утвердить решение
Approve Leave?,
Approve level {0},
Approve payments,Согласование платежей
Approve this correction request? The change will be queued for payroll.,
Approve this leave request?,Одобрить заявку на отпуск?
Approved,Одобрена
Approved and posted.,Согласовано и проведено.
Approved at,Утверждено в
Approved by,Утвердил
Approx. at current valuation rate,"Прибл., по текущей себестоимости"
APR,УТВ
AR Aging,Анализ дебиторской задолженности
ARCA,ARCA
ARCA Payment Events,Платежи ARCA
ARCA payment webhook events appear here.,Здесь отображаются события вебхуков платежей ARCA.
Are you sure you want to cancel this document? This action is irreversible.,
Are you sure you want to delete this draft? This cannot be undone.,
Are you sure you want to submit this document? This will finalize transactions.,
Arrival,Прибытие
Arrival date,Дата прибытия
Arrival time,Время прибытия
ARRIVED,Прибыл
ARRIVED_AT_IRAN,Прибыл в Иран
Artifacts,Артефакты
As of,На
Asl Belgisi,Asl Belgisi
Asl Belgisi (product marking) scans appear here.,Здесь отображаются сканирования маркировки Asl Belgisi.
Asl Belgisi Code,Код Asl Belgisi
Asl Belgisi — Stock Entries pending scan,Asl Belgisi — складские движения к сканированию
Asset,Актив
Asset lines,Строки активов
Asset purchase,Покупка актива
Asset Tag,Тег актива
Asset Tag and Category are required.,Требуются тег актива и категория.
Assets,Активы
Assign operator,Назначить оператора
Assign PIs,Привязать PI
Assign PIs to,Привязать PI к
Assign technician,Назначить техника
Assign to sourcing,Назначить отделу закупок
Assigned Field User,Закреплённый сотрудник
Assigned Technician,Назначенный техник
Assigned tenders,Назначенные тендеры
Assigned to,Назначено
Assigned.,Назначено.
Assignment initializes document center,Назначение инициализирует центр документов
At Destination,В пункте назначения
at least 5 quotations from 2 countries,минимум 5 предложений из 2 стран
At least one counted item line is required.,
At least one item is required.,Требуется хотя бы одна позиция.
At least one received item line is required.,Требуется хотя бы одна строка полученного товара.
At least one visit purpose is required.,
At least one voucher is required.,
At least two account lines are required.,Требуется минимум две строки счета.
At risk,Под риском
at risk or expired,под риском или просрочено
At the edge,На грани
At-risk,Под угрозой
AT_BORDER,На границе
ATA,ATA
Atama belge merkezini başlatır,Назначение запускает центр документов
ATD,ATD
Attach file,Прикрепить файл
Attach to this lot,Привязать к этому лоту
Attached,Прикреплено
Attached files / Waiver,Прикрепленные файлы / Освобождение
Attendance,Посещаемость
Attendance Dashboard,
Attendance edits are open — no hard lock set.,Изменения посещаемости открыты — жёсткая блокировка не задана.
Attendance exceptions,Исключения по табелю
Attendance on/before,Посещаемость до
Attendance Rule Sets,
Attendance Simulator,
Attendance summary,Сводка посещаемости
Attendance today,
Attribute to,Отнести к
Auction,Аукцион
Audit Trail,Журнал изменений
